id,title,term
713788,energy efficiency,fuel efficiency
713755,pathology,disease pathogenesis
709077,pathology,disease pathogenesis
713755,alzheimer,molecule inhibitor
713736,robotics,driver assistance
713728,leukemia,cell lymphoma
713728,leukemia,b cell lymphoma
713707,clinical microbiology,pharmaceutical industry
713660,rheumatology,intensive care
713660,vaccines,intensive care
713639,political science,social sciences
713639,psychology,social sciences
713626,navigation systems,traffic information
713486,polymer science,wound dressing
713481,spintronics,silicon photonic
713423,electrolysis,polymer chemistry
713366,theoretical physics,social sciences
712951,melanoma,map kinase
712821,nucleotide,raman spectroscopy
712721,atomic physics,signal processing
712721,atomic physics,quantum communication
712721,atomic physics,solid state device
712259,e-commerce,packaging material
712214,law,food security
712179,renewable energy,energy modelling
691287,renewable energy,energy modelling
711725,biological economics,olive oil
711725,biological economics,oil production
711725,biological economics,water framework directive
711692,sustainable development,food safety
711653,teaching,multimedia content
711475,food safety,food processor
711286,leukemia,blood cancer
711260,electric batteries,power consumption
711235,energy and fuels,power supply
711235,energy and fuels,power consumption
710995,solar energy,energy agency
710759,enzymes,inflammatory bowel disease
710577,mathematics,education policy
710549,social inequality,work life balance
710549,public services,gender equality
710549,public services,work life balance
710500,civil society,societal challenges
710454,biofuels,carbon economy
710454,biofuels,low carbon economy
710405,breast cancer,pet scanner
680552,breast cancer,pet scanner
710163,waste management,fossil fuel
710163,waste management,electricity generation
709606,sustainable transport,transport fuel
218890,sustainable transport,transport fuel
709517,sustainable economy,sustainability strategy
217784,sustainable economy,sustainability strategy
692022,sustainable economy,sustainability strategy
709288,neurobiology,dentate gyrus
709185,history,greenland ice
709185,archaeology,greenland ice
709175,isotope geochemistry,co2 sequestration
709122,meteorites,shock wave
709077,pathology,organ failure
709077,pathology,kidney failure
709077,diabetes,organ failure
850488,diabetes,organ failure
708984,electric energy,energy agency
708984,electric energy,electricity demand
708984,electric energy,international energy agency
708984,thermodynamic engineering,electricity demand
708984,electric power transmission,energy agency
708984,electric power transmission,electricity demand
708984,electric power transmission,energy resource
708984,electric power transmission,international energy agency
708832,molecular biology,drosophila model
708814,materials engineering,electrode material
708814,materials engineering,imaging technique
708715,pathology,lymph node
708715,pathology,t cell function
708321,nano-materials,metal nps
708312,pathology,heart valve
708288,control engineering,energy saving
708288,control engineering,energy saving potential
708288,energy efficiency,energy saving potential
708216,computer and information sciences,quantum optic
708130,crystallography,x ray source
708051,structural biology,tumour cell
708045,mathematics,string theory
708007,cognitive psychology,gender issue
707922,microbiology,enzyme activity
707922,structural biology,enzyme activity
707905,fibers,transmission electron microscopy
707848,nongovernmental organization,network theory
707848,public policy,network theory
707840,epidemiology,ebola virus
707840,epidemiology,sars
204863,epidemiology,sars
707763,public policy,development strategy
707727,parkinson,body movement
707726,human rights,policy design
707726,migration,policy design
707683,natural disaster,climate change adaptation
707663,pathology,heart function
707663,stroke,imaging methodology
707635,structural biology,nuclear magnetic resonance
707618,pharmaceutical drug,cancer metastasis
707581,molecular biology,atomic force microscopy
707543,leptons,energy spectrum
707539,public administration,climate policy
707539,public administration,societal challenges
707539,law,societal challenges
707477,structural biology,drought tolerance
707457,enzymes,gut bacteria
707362,posttraumatic stress disorder,brain function
707348,spectroscopy,resolution fluorescence microscopy
707300,immunology,cell sorting
694717,immunology,cell sorting
707253,linguistics,catholic church
707241,developmental biology,risk factor
707229,immunotherapy,target molecule
707220,polymer science,graphene membrane
707168,nuclear energy,power conversion
707168,nuclear energy,power conversion efficiency
707168,composites,oxide nanoparticles
707096,crystals,2d nanomaterials
707096,graphene,oxide nanoparticles
707084,particles,quantum ground state
706996,tissue engineering,tissue structure
706985,molecular biology,gene expression regulation
706839,quantum gases,quantum transport
706839,quantum gases,spin hall effect
706839,solid-state physics,spin hall effect
706828,rna,repair pathway
706781,biomass,carbon budget
706714,pathology,neuroimaging technique
706714,alzheimer,neuroimaging technique
706642,fermentation,biorefinery concept
213506,fermentation,biorefinery concept
706616,biogeochemistry,carbon storage
706567,neurobiology,huntington disease
706567,neurobiology,single cell analysis
841225,neurobiology,single cell analysis
706564,electrochemistry,tunnelling microscopy
706551,pathology,resonance spectroscopy
706551,pathology,lipid composition
706551,diabetes,lipid composition
706551,parkinson,resonance spectroscopy
706538,crystals,advanced materials
706538,graphene,advanced materials
706519,psychology,brain plasticity
205557,psychology,brain plasticity
706443,breast cancer,wnt beta catenin
706443,breast cancer,beta catenin pathway
706443,homeostasis,wnt beta catenin
706443,homeostasis,beta catenin pathway
706430,physiology,cell sorting
706429,molecular genetics,genome editing
706428,aqueous geochemistry,climate change
277059,aqueous geochemistry,climate change
706428,aqueous geochemistry,nature conservation
706428,aqueous geochemistry,water resource
706349,solid-state physics,quantum gravity
706349,solid-state physics,ising model
706330,electric power distribution,power generation system
706274,genetics and heredity,crop productivity
706274,genetics and heredity,gene expression analysis
706260,demography,transport infrastructure
706244,isotope geochemistry,sediment core
840675,isotope geochemistry,sediment core
706238,two-dimensional nanostructures,spintronic device
706144,rna,single cell transcriptome
706138,pathology,ribosome profiling
706128,psycholinguistics,language processing
209656,psycholinguistics,language processing
706102,food safety,quality food
706093,biogeochemistry,ecosystem process
706093,ecology,earth system model
706088,geology,carbon cycling
706088,geology,carbon budget
706088,aqueous geochemistry,carbon cycling
706088,aqueous geochemistry,carbon budget
706082,silicene,quantum hall effect
706072,planets,space station
706055,ecology,forest resource
706055,ecology,climate change effect
706055,ethnomycology,ecosystem process
705984,immunotherapy,protein network
705972,genetics and heredity,forest tree
208108,genetics and heredity,forest tree
705972,genetics and heredity,drought tolerance
705955,graphene,quantum well
705853,physiology,saccharomyces cerevisiae
705777,ethnolichenology,forest ecosystem
705686,productivity,world economy
705677,political science,income inequality
705652,pollution,climate modelling
703880,pollution,climate modelling
705648,genetics and heredity,ribosome profiling
705639,soil science,soil biodiversity
840035,soil science,soil biodiversity
705639,ecosystems,soil biodiversity
211779,ecosystems,soil biodiversity
840035,ecosystems,soil biodiversity
705631,virology,histone modification
705631,bacteriology,plant immunity
705631,bacteriology,pathogen effector
705630,clinical neurology,resonance imaging
705630,clinical neurology,magnetic resonance imaging
705615,ecology,habitat loss
705560,mutation,cas9 technology
705464,ecosystems,sea surface
702747,ecosystems,sea surface
705444,nanocrystal,surface plasmon
705422,stem cells,ubiquitin ligase
705422,cancer,ubiquitin ligase
705408,crisis management,water scarcity
705365,graphene,polymer nanocomposites
705334,behavioural ecology,biodiversity conservation
705321,hydrocarbons,carbon source
705296,homeostasis,cell behaviour
843499,homeostasis,cell behaviour
